value,x,y,z
-220.526295,7.5,16.5,10.5
-224.5047125,7.5,16.5,11.0
-224.85788249999996,7.5,16.5,11.5
-225.2110525,7.5,16.5,12.0
-224.90462875,7.5,16.5,12.5
-224.598205,7.5,16.5,13.0
-224.29994625000003,7.5,16.5,13.5
-224.0016875,7.5,16.5,14.0
-223.86525375000002,7.5,16.5,14.5
-223.72881999999998,7.5,16.5,15.0
-223.68894499999996,7.5,16.5,15.5
-223.64907,7.5,16.5,16.0
-223.64059875,7.5,16.5,16.5
-223.6321275,7.5,16.5,17.0
-223.63108999999997,7.5,16.5,17.5
-223.6300525,7.5,16.5,18.0
-223.6312975,7.5,16.5,18.5
-223.63254249999997,7.5,16.5,19.0
-224.201795,7.5,17.0,0.0
-223.54095249999997,7.5,17.0,0.5
-222.88011,7.5,17.0,1.0
-222.602925,7.5,17.0,1.5
-222.32574,7.5,17.0,2.0
-222.71322750000002,7.5,17.0,2.5
-223.100715,7.5,17.0,3.0
-223.60748750000002,7.5,17.0,3.5
-224.11426,7.5,17.0,4.0
-224.3242725,7.5,17.0,4.5
-224.534285,7.5,17.0,5.0
-222.93471250000002,7.5,17.0,5.5
-221.33514000000002,7.5,17.0,6.0
-209.82811250000003,7.5,17.0,6.5
-198.32108499999998,7.5,17.0,7.0
-148.375320675,7.5,17.0,7.5
-98.42955635,7.5,17.0,8.0
-123.137953425,7.5,17.0,8.5
-147.8463505,7.5,17.0,9.0
-179.71596525,7.5,17.0,9.5
-211.58558,7.5,17.0,10.0
-217.67895000000001,7.5,17.0,10.5
-223.77232,7.5,17.0,11.0
-224.42647,7.5,17.0,11.5
-225.08062,7.5,17.0,12.0
-224.8170975,7.5,17.0,12.5
-224.55357500000002,7.5,17.0,13.0
-224.26014250000003,7.5,17.0,13.5
-223.96670999999998,7.5,17.0,14.0
-223.83731999999998,7.5,17.0,14.5
-223.70793,7.5,17.0,15.0
-223.673695,7.5,17.0,15.5
-223.63945999999999,7.5,17.0,16.0
-223.63398750000002,7.5,17.0,16.5
-223.628515,7.5,17.0,17.0
-223.62868,7.5,17.0,17.5
-223.628845,7.5,17.0,18.0
-223.63054499999998,7.5,17.0,18.5
-223.632245,7.5,17.0,19.0
-225.02297,8.0,0.0,0.0
-225.037185,8.0,0.0,0.5
-225.0514,8.0,0.0,1.0
-225.07915500000001,8.0,0.0,1.5
-225.10691,8.0,0.0,2.0
-225.17709,8.0,0.0,2.5
-225.24727,8.0,0.0,3.0
-225.338135,8.0,0.0,3.5
-225.429,8.0,0.0,4.0
-225.497175,8.0,0.0,4.5
-225.56535,8.0,0.0,5.0
-225.09145999999998,8.0,0.0,5.5
-224.61757,8.0,0.0,6.0
-222.26255,8.0,0.0,6.5
-219.90753,8.0,0.0,7.0
-216.092395,8.0,0.0,7.5
-212.27726,8.0,0.0,8.0
-212.615655,8.0,0.0,8.5
-212.95405,8.0,0.0,9.0
-216.19988,8.0,0.0,9.5
-219.44571,8.0,0.0,10.0
-221.206275,8.0,0.0,10.5
-222.96684,8.0,0.0,11.0
-223.4081,8.0,0.0,11.5
-223.84936,8.0,0.0,12.0
-223.83355,8.0,0.0,12.5
-223.81774,8.0,0.0,13.0
-223.70496,8.0,0.0,13.5
-223.59218,8.0,0.0,14.0
-223.585135,8.0,0.0,14.5
-223.57809,8.0,0.0,15.0
-223.58863,8.0,0.0,15.5
-223.59917,8.0,0.0,16.0
-223.60742499999998,8.0,0.0,16.5
-223.61568,8.0,0.0,17.0
-223.61995000000002,8.0,0.0,17.5
-223.62422,8.0,0.0,18.0
-223.6273,8.0,0.0,18.5
-223.63038,8.0,0.0,19.0
-223.72904,8.0,0.5,0.0
-224.12710499999997,8.0,0.5,0.5
-224.52517,8.0,0.5,1.0
-224.81016499999998,8.0,0.5,1.5
-225.09516,8.0,0.5,2.0
-225.25607,8.0,0.5,2.5
-225.41698,8.0,0.5,3.0
-225.50197,8.0,0.5,3.5
-225.58696,8.0,0.5,4.0
-225.630705,8.0,0.5,4.5
-225.67444999999998,8.0,0.5,5.0
-225.3743275,8.0,0.5,5.5
-225.074205,8.0,0.5,6.0
-223.572465,8.0,0.5,6.5
-222.070725,8.0,0.5,7.0
-219.50259,8.0,0.5,7.5
-216.934455,8.0,0.5,8.0
-216.171835,8.0,0.5,8.5
-215.40921500000002,8.0,0.5,9.0
-216.5639325,8.0,0.5,9.5
-217.71865,8.0,0.5,10.0
-219.699385,8.0,0.5,10.5
-221.68012,8.0,0.5,11.0
-222.498585,8.0,0.5,11.5
-223.31705,8.0,0.5,12.0
-223.451035,8.0,0.5,12.5
-223.58502,8.0,0.5,13.0
-223.54656500000002,8.0,0.5,13.5
-223.50811,8.0,0.5,14.0
-223.53020999999998,8.0,0.5,14.5
-223.55231,8.0,0.5,15.0
-223.57183500000002,8.0,0.5,15.5
-223.59136,8.0,0.5,16.0
-223.60204749999997,8.0,0.5,16.5
-223.612735,8.0,0.5,17.0
-223.6178475,8.0,0.5,17.5
-223.62296,8.0,0.5,18.0
-223.6263475,8.0,0.5,18.5
-223.62973499999998,8.0,0.5,19.0
-222.43511,8.0,1.0,0.0
-223.217025,8.0,1.0,0.5
-223.99894,8.0,1.0,1.0
-224.541175,8.0,1.0,1.5
-225.08341,8.0,1.0,2.0
-225.33505,8.0,1.0,2.5
-225.58669,8.0,1.0,3.0
-225.665805,8.0,1.0,3.5
-225.74492,8.0,1.0,4.0
-225.76423499999999,8.0,1.0,4.5
-225.78355,8.0,1.0,5.0
-225.657195,8.0,1.0,5.5
-225.53084,8.0,1.0,6.0
-224.88238,8.0,1.0,6.5
-224.23392,8.0,1.0,7.0
-222.91278499999999,8.0,1.0,7.5
-221.59165,8.0,1.0,8.0
-219.728015,8.0,1.0,8.5
-217.86438,8.0,1.0,9.0
-216.927985,8.0,1.0,9.5
-215.99159,8.0,1.0,10.0
-218.192495,8.0,1.0,10.5
-220.3934,8.0,1.0,11.0
-221.58907,8.0,1.0,11.5
-222.78474,8.0,1.0,12.0
-223.06852,8.0,1.0,12.5
-223.3523,8.0,1.0,13.0
-223.38817,8.0,1.0,13.5
-223.42404,8.0,1.0,14.0
-223.47528499999999,8.0,1.0,14.5
-223.52653,8.0,1.0,15.0
-223.55504000000002,8.0,1.0,15.5
-223.58355,8.0,1.0,16.0
-223.59667000000002,8.0,1.0,16.5
-223.60979,8.0,1.0,17.0
-223.615745,8.0,1.0,17.5
-223.6217,8.0,1.0,18.0
-223.625395,8.0,1.0,18.5
-223.62909,8.0,1.0,19.0
-219.6749,8.0,1.5,0.0
-221.2943825,8.0,1.5,0.5
-222.913865,8.0,1.5,1.0
-223.91015000000002,8.0,1.5,1.5
-224.906435,8.0,1.5,2.0
-225.2949625,8.0,1.5,2.5
-225.68349,8.0,1.5,3.0
-225.748375,8.0,1.5,3.5
-225.81326,8.0,1.5,4.0
-225.75848749999997,8.0,1.5,4.5
-225.703715,8.0,1.5,5.0
-225.5389625,8.0,1.5,5.5
-225.37421,8.0,1.5,6.0
-224.8641,8.0,1.5,6.5
-224.35399,8.0,1.5,7.0
-223.2587,8.0,1.5,7.5
-222.16341,8.0,1.5,8.0
-220.1003125,8.0,1.5,8.5
-218.037215,8.0,1.5,9.0
-216.6521675,8.0,1.5,9.5
-215.26712,8.0,1.5,10.0
-217.6571625,8.0,1.5,10.5
-220.04720500000002,8.0,1.5,11.0
-221.3433925,8.0,1.5,11.5
-222.63958,8.0,1.5,12.0
-222.9601575,8.0,1.5,12.5
-223.280735,8.0,1.5,13.0
-223.353345,8.0,1.5,13.5
-223.425955,8.0,1.5,14.0
-223.47800999999998,8.0,1.5,14.5
-223.530065,8.0,1.5,15.0
-223.5575975,8.0,1.5,15.5
-223.58513,8.0,1.5,16.0
-223.59753250000003,8.0,1.5,16.5
-223.609935,8.0,1.5,17.0
-223.6156525,8.0,1.5,17.5
-223.62137,8.0,1.5,18.0
-223.6249975,8.0,1.5,18.5
-223.628625,8.0,1.5,19.0
-216.91469,8.0,2.0,0.0
-219.37174,8.0,2.0,0.5
-221.82879,8.0,2.0,1.0
-223.279125,8.0,2.0,1.5
-224.72946,8.0,2.0,2.0
-225.254875,8.0,2.0,2.5
-225.78029,8.0,2.0,3.0
-225.83094499999999,8.0,2.0,3.5
-225.8816,8.0,2.0,4.0
-225.75274000000002,8.0,2.0,4.5
-225.62388,8.0,2.0,5.0
-225.42073,8.0,2.0,5.5
-225.21758,8.0,2.0,6.0
-224.84582,8.0,2.0,6.5
-224.47406,8.0,2.0,7.0
-223.60461500000002,8.0,2.0,7.5
-222.73517,8.0,2.0,8.0
-220.47261,8.0,2.0,8.5
-218.21005,8.0,2.0,9.0
-216.37635,8.0,2.0,9.5
-214.54265,8.0,2.0,10.0
-217.12183,8.0,2.0,10.5
-219.70101,8.0,2.0,11.0
-221.097715,8.0,2.0,11.5
-222.49442,8.0,2.0,12.0
-222.85179499999998,8.0,2.0,12.5
-223.20917,8.0,2.0,13.0
-223.31852,8.0,2.0,13.5
-223.42787,8.0,2.0,14.0
-223.480735,8.0,2.0,14.5
-223.5336,8.0,2.0,15.0
-223.560155,8.0,2.0,15.5
-223.58671,8.0,2.0,16.0
-223.598395,8.0,2.0,16.5
-223.61008,8.0,2.0,17.0
-223.61556000000002,8.0,2.0,17.5
-223.62104,8.0,2.0,18.0
-223.6246,8.0,2.0,18.5
-223.62816,8.0,2.0,19.0
-215.9009,8.0,2.5,0.0
-218.6890925,8.0,2.5,0.5
-221.477285,8.0,2.5,1.0
-223.08141,8.0,2.5,1.5
-224.685535,8.0,2.5,2.0
-225.243745,8.0,2.5,2.5
-225.80195500000002,8.0,2.5,3.0
-225.8321375,8.0,2.5,3.5
-225.86232,8.0,2.5,4.0
-225.697485,8.0,2.5,4.5
-225.53265,8.0,2.5,5.0
-225.289695,8.0,2.5,5.5
-225.04674,8.0,2.5,6.0
-224.6965125,8.0,2.5,6.5
-224.34628500000002,8.0,2.5,7.0
-223.70226000000002,8.0,2.5,7.5
-223.05823500000002,8.0,2.5,8.0
-221.6767575,8.0,2.5,8.5
-220.29528,8.0,2.5,9.0
-219.2606275,8.0,2.5,9.5
-218.225975,8.0,2.5,10.0
-219.66994499999998,8.0,2.5,10.5
-221.113915,8.0,2.5,11.0
-221.9693575,8.0,2.5,11.5
-222.82479999999998,8.0,2.5,12.0
-223.06704499999998,8.0,2.5,12.5
-223.30929,8.0,2.5,13.0
-223.38953750000002,8.0,2.5,13.5
-223.469785,8.0,2.5,14.0
-223.51088,8.0,2.5,14.5
-223.551975,8.0,2.5,15.0
-223.5728,8.0,2.5,15.5
-223.593625,8.0,2.5,16.0
-223.60296,8.0,2.5,16.5
-223.61229500000002,8.0,2.5,17.0
-223.6168475,8.0,2.5,17.5
-223.6214,8.0,2.5,18.0
-223.62465,8.0,2.5,18.5
-223.6279,8.0,2.5,19.0
-214.88711,8.0,3.0,0.0
-218.00644499999999,8.0,3.0,0.5
-221.12578,8.0,3.0,1.0
-222.883695,8.0,3.0,1.5
-224.64161,8.0,3.0,2.0
-225.232615,8.0,3.0,2.5
-225.82362,8.0,3.0,3.0
-225.83333,8.0,3.0,3.5
-225.84304,8.0,3.0,4.0
-225.64222999999998,8.0,3.0,4.5
-225.44142,8.0,3.0,5.0
-225.15866,8.0,3.0,5.5
-224.8759,8.0,3.0,6.0
-224.54720500000002,8.0,3.0,6.5
-224.21851,8.0,3.0,7.0
-223.79990500000002,8.0,3.0,7.5
-223.3813,8.0,3.0,8.0
-222.88090499999998,8.0,3.0,8.5
-222.38051,8.0,3.0,9.0
-222.144905,8.0,3.0,9.5
-221.9093,8.0,3.0,10.0
-222.21805999999998,8.0,3.0,10.5
-222.52682,8.0,3.0,11.0
-222.841,8.0,3.0,11.5
-223.15518,8.0,3.0,12.0
-223.282295,8.0,3.0,12.5
-223.40941,8.0,3.0,13.0
-223.460555,8.0,3.0,13.5
-223.5117,8.0,3.0,14.0
-223.541025,8.0,3.0,14.5
-223.57035,8.0,3.0,15.0
-223.585445,8.0,3.0,15.5
-223.60054,8.0,3.0,16.0
-223.607525,8.0,3.0,16.5
-223.61451,8.0,3.0,17.0
-223.618135,8.0,3.0,17.5
-223.62176,8.0,3.0,18.0
-223.62470000000002,8.0,3.0,18.5
-223.62764,8.0,3.0,19.0
-217.47943,8.0,3.5,0.0
-219.847145,8.0,3.5,0.5
-222.21486,8.0,3.5,1.0
-223.586585,8.0,3.5,1.5
-224.95830999999998,8.0,3.5,2.0
-225.4109725,8.0,3.5,2.5
-225.863635,8.0,3.5,3.0
-225.83382999999998,8.0,3.5,3.5
-225.804025,8.0,3.5,4.0
-225.59531749999996,8.0,3.5,4.5
-225.38661,8.0,3.5,5.0
-225.10668750000002,8.0,3.5,5.5
-224.826765,8.0,3.5,6.0
-224.5313875,8.0,3.5,6.5
-224.23601000000002,8.0,3.5,7.0
-223.92384500000003,8.0,3.5,7.5
-223.61168,8.0,3.5,8.0
-223.29467749999998,8.0,3.5,8.5
-222.97767499999998,8.0,3.5,9.0
-222.831765,8.0,3.5,9.5
-222.685855,8.0,3.5,10.0
-222.84371749999997,8.0,3.5,10.5
-223.00158,8.0,3.5,11.0
-223.1698075,8.0,3.5,11.5
-223.338035,8.0,3.5,12.0
-223.40997,8.0,3.5,12.5
-223.48190499999998,8.0,3.5,13.0
-223.5147375,8.0,3.5,13.5
-223.54757,8.0,3.5,14.0
-223.567265,8.0,3.5,14.5
-223.58695999999998,8.0,3.5,15.0
-223.5970575,8.0,3.5,15.5
-223.60715499999998,8.0,3.5,16.0
-223.611965,8.0,3.5,16.5
-223.61677500000002,8.0,3.5,17.0
-223.61947500000002,8.0,3.5,17.5
-223.622175,8.0,3.5,18.0
-223.62477500000003,8.0,3.5,18.5
-223.627375,8.0,3.5,19.0
-220.07175,8.0,4.0,0.0
-221.687845,8.0,4.0,0.5
-223.30394,8.0,4.0,1.0
-224.289475,8.0,4.0,1.5
-225.27501,8.0,4.0,2.0
-225.58933000000002,8.0,4.0,2.5
-225.90365,8.0,4.0,3.0
-225.83433,8.0,4.0,3.5
-225.76501,8.0,4.0,4.0
-225.548405,8.0,4.0,4.5
-225.3318,8.0,4.0,5.0
-225.054715,8.0,4.0,5.5
-224.77763,8.0,4.0,6.0
-224.51557,8.0,4.0,6.5
-224.25351,8.0,4.0,7.0
-224.047785,8.0,4.0,7.5
-223.84206,8.0,4.0,8.0
-223.70845,8.0,4.0,8.5
-223.57484,8.0,4.0,9.0
-223.518625,8.0,4.0,9.5
-223.46241,8.0,4.0,10.0
-223.469375,8.0,4.0,10.5
-223.47634,8.0,4.0,11.0
-223.498615,8.0,4.0,11.5
-223.52089,8.0,4.0,12.0
-223.537645,8.0,4.0,12.5
-223.5544,8.0,4.0,13.0
-223.56892,8.0,4.0,13.5
-223.58344,8.0,4.0,14.0
-223.593505,8.0,4.0,14.5
-223.60357,8.0,4.0,15.0
-223.60867,8.0,4.0,15.5
-223.61377,8.0,4.0,16.0
-223.616405,8.0,4.0,16.5
-223.61904,8.0,4.0,17.0
-223.620815,8.0,4.0,17.5
-223.62259,8.0,4.0,18.0
-223.62484999999998,8.0,4.0,18.5
-223.62711,8.0,4.0,19.0
-222.12678,8.0,4.5,0.0
-223.180645,8.0,4.5,0.5
-224.23451,8.0,4.5,1.0
-224.87697000000003,8.0,4.5,1.5
-225.51943,8.0,4.5,2.0
-225.7088625,8.0,4.5,2.5
-225.89829500000002,8.0,4.5,3.0
-225.8149325,8.0,4.5,3.5
-225.73156999999998,8.0,4.5,4.0
-225.5337,8.0,4.5,4.5
-225.33583,8.0,4.5,5.0
-225.081605,8.0,4.5,5.5
-224.82738,8.0,4.5,6.0
-224.58434,8.0,4.5,6.5
-224.3413,8.0,4.5,7.0
-224.1502175,8.0,4.5,7.5
-223.959135,8.0,4.5,8.0
-223.83635,8.0,4.5,8.5
-223.71356500000002,8.0,4.5,9.0
-223.654325,8.0,4.5,9.5
-223.59508499999998,8.0,4.5,10.0
-223.5823925,8.0,4.5,10.5
-223.5697,8.0,4.5,11.0
-223.57341000000002,8.0,4.5,11.5
-223.57712,8.0,4.5,12.0
-223.58322,8.0,4.5,12.5
-223.58932,8.0,4.5,13.0
-223.5961925,8.0,4.5,13.5
-223.60306500000002,8.0,4.5,14.0
-223.6081625,8.0,4.5,14.5
-223.61326,8.0,4.5,15.0
-223.6156075,8.0,4.5,15.5
-223.617955,8.0,4.5,16.0
-223.61914499999997,8.0,4.5,16.5
-223.620335,8.0,4.5,17.0
-223.6215,8.0,4.5,17.5
-223.62266499999998,8.0,4.5,18.0
-223.6246525,8.0,4.5,18.5
-223.62664,8.0,4.5,19.0
-224.18181,8.0,5.0,0.0
-224.67344500000002,8.0,5.0,0.5
-225.16508,8.0,5.0,1.0
-225.464465,8.0,5.0,1.5
-225.76385,8.0,5.0,2.0
-225.828395,8.0,5.0,2.5
-225.89294,8.0,5.0,3.0
-225.795535,8.0,5.0,3.5
-225.69813,8.0,5.0,4.0
-225.518995,8.0,5.0,4.5
-225.33986,8.0,5.0,5.0
-225.108495,8.0,5.0,5.5
-224.87713,8.0,5.0,6.0
-224.65311,8.0,5.0,6.5
-224.42909,8.0,5.0,7.0
-224.25265000000002,8.0,5.0,7.5
-224.07621,8.0,5.0,8.0
-223.96425,8.0,5.0,8.5
-223.85229,8.0,5.0,9.0
-223.790025,8.0,5.0,9.5
-223.72776,8.0,5.0,10.0
-223.69540999999998,8.0,5.0,10.5
-223.66306,8.0,5.0,11.0
-223.64820500000002,8.0,5.0,11.5
-223.63335,8.0,5.0,12.0
-223.628795,8.0,5.0,12.5
-223.62424,8.0,5.0,13.0
-223.623465,8.0,5.0,13.5
-223.62269,8.0,5.0,14.0
-223.62282,8.0,5.0,14.5
-223.62295,8.0,5.0,15.0
-223.622545,8.0,5.0,15.5
-223.62214,8.0,5.0,16.0
-223.62188500000002,8.0,5.0,16.5
-223.62163,8.0,5.0,17.0
-223.622185,8.0,5.0,17.5
-223.62274,8.0,5.0,18.0
-223.624455,8.0,5.0,18.5
-223.62617,8.0,5.0,19.0
-224.60678000000001,8.0,5.5,0.0
-224.8890975,8.0,5.5,0.5
-225.171415,8.0,5.5,1.0
-225.35528499999998,8.0,5.5,1.5
-225.539155,8.0,5.5,2.0
-225.61748,8.0,5.5,2.5
-225.695805,8.0,5.5,3.0
-225.66546,8.0,5.5,3.5
-225.63511499999998,8.0,5.5,4.0
-225.5087,8.0,5.5,4.5
-225.382285,8.0,5.5,5.0
-225.18716,8.0,5.5,5.5
-224.992035,8.0,5.5,6.0
-224.77563250000003,8.0,5.5,6.5
-224.55923,8.0,5.5,7.0
-224.37233000000003,8.0,5.5,7.5
-224.18543,8.0,5.5,8.0
-224.0563275,8.0,5.5,8.5
-223.92722500000002,8.0,5.5,9.0
-223.85147750000002,8.0,5.5,9.5
-223.77573,8.0,5.5,10.0
-223.7352975,8.0,5.5,10.5
-223.694865,8.0,5.5,11.0
-223.67552,8.0,5.5,11.5
-223.65617500000002,8.0,5.5,12.0
-223.64779000000001,8.0,5.5,12.5
-223.639405,8.0,5.5,13.0
-223.6355425,8.0,5.5,13.5
-223.63168000000002,8.0,5.5,14.0
-223.62956,8.0,5.5,14.5
-223.62744,8.0,5.5,15.0
-223.62565,8.0,5.5,15.5
-223.62386,8.0,5.5,16.0
-223.622845,8.0,5.5,16.5
-223.62183,8.0,5.5,17.0
-223.62211,8.0,5.5,17.5
-223.62239,8.0,5.5,18.0
-223.624,8.0,5.5,18.5
-223.62561,8.0,5.5,19.0
-225.03175,8.0,6.0,0.0
-225.10475,8.0,6.0,0.5
-225.17775,8.0,6.0,1.0
-225.246105,8.0,6.0,1.5
-225.31446,8.0,6.0,2.0
-225.406565,8.0,6.0,2.5
-225.49867,8.0,6.0,3.0
-225.53538500000002,8.0,6.0,3.5
-225.5721,8.0,6.0,4.0
-225.498405,8.0,6.0,4.5
-225.42471,8.0,6.0,5.0
-225.265825,8.0,6.0,5.5
-225.10694,8.0,6.0,6.0
-224.898155,8.0,6.0,6.5
-224.68937,8.0,6.0,7.0
-224.49201,8.0,6.0,7.5
-224.29465,8.0,6.0,8.0
-224.148405,8.0,6.0,8.5
-224.00216,8.0,6.0,9.0
-223.91293000000002,8.0,6.0,9.5
-223.8237,8.0,6.0,10.0
-223.77518500000002,8.0,6.0,10.5
-223.72667,8.0,6.0,11.0
-223.702835,8.0,6.0,11.5
-223.679,8.0,6.0,12.0
-223.666785,8.0,6.0,12.5
-223.65457,8.0,6.0,13.0
-223.64762000000002,8.0,6.0,13.5
-223.64067,8.0,6.0,14.0
-223.6363,8.0,6.0,14.5
-223.63193,8.0,6.0,15.0
-223.628755,8.0,6.0,15.5
-223.62558,8.0,6.0,16.0
-223.623805,8.0,6.0,16.5
-223.62203,8.0,6.0,17.0
-223.62203499999998,8.0,6.0,17.5
-223.62204,8.0,6.0,18.0
-223.62354499999998,8.0,6.0,18.5
-223.62505,8.0,6.0,19.0
-224.3173,8.0,6.5,0.0
-224.1752675,8.0,6.5,0.5
-224.033235,8.0,6.5,1.0
-224.12550000000002,8.0,6.5,1.5
-224.21776499999999,8.0,6.5,2.0
-224.5288525,8.0,6.5,2.5
-224.83994,8.0,6.5,3.0
-225.0953375,8.0,6.5,3.5
-225.350735,8.0,6.5,4.0
-225.4002125,8.0,6.5,4.5
-225.44969,8.0,6.5,5.0
-225.33439249999998,8.0,6.5,5.5
-225.219095,8.0,6.5,6.0
-225.0208675,8.0,6.5,6.5
-224.82263999999998,8.0,6.5,7.0
-224.612335,8.0,6.5,7.5
-224.40203,8.0,6.5,8.0
-224.23514,8.0,6.5,8.5
-224.06825,8.0,6.5,9.0
-223.96314,8.0,6.5,9.5
-223.85802999999999,8.0,6.5,10.0
-223.801345,8.0,6.5,10.5
-223.74466,8.0,6.5,11.0
-223.7174,8.0,6.5,11.5
-223.69013999999999,8.0,6.5,12.0
-223.6757375,8.0,6.5,12.5
-223.661335,8.0,6.5,13.0
-223.6528075,8.0,6.5,13.5
-223.64427999999998,8.0,6.5,14.0
-223.6388625,8.0,6.5,14.5
-223.633445,8.0,6.5,15.0
-223.6296875,8.0,6.5,15.5
-223.62593,8.0,6.5,16.0
-223.62393250000002,8.0,6.5,16.5
-223.621935,8.0,6.5,17.0
-223.62174249999998,8.0,6.5,17.5
-223.62155,8.0,6.5,18.0
-223.6230975,8.0,6.5,18.5
-223.624645,8.0,6.5,19.0
-223.60285,8.0,7.0,0.0
-223.245785,8.0,7.0,0.5
-222.88872,8.0,7.0,1.0
-223.004895,8.0,7.0,1.5
-223.12107,8.0,7.0,2.0
-223.65114,8.0,7.0,2.5
-224.18121,8.0,7.0,3.0
-224.65528999999998,8.0,7.0,3.5
-225.12937,8.0,7.0,4.0
-225.30202,8.0,7.0,4.5
-225.47467,8.0,7.0,5.0
-225.40296,8.0,7.0,5.5
-225.33125,8.0,7.0,6.0
-225.14358,8.0,7.0,6.5
-224.95591,8.0,7.0,7.0
-224.73266,8.0,7.0,7.5
-224.50941,8.0,7.0,8.0
-224.321875,8.0,7.0,8.5
-224.13434,8.0,7.0,9.0
-224.01335,8.0,7.0,9.5
-223.89236,8.0,7.0,10.0
-223.827505,8.0,7.0,10.5
-223.76265,8.0,7.0,11.0
-223.731965,8.0,7.0,11.5
-223.70128,8.0,7.0,12.0
-223.68469,8.0,7.0,12.5
-223.6681,8.0,7.0,13.0
-223.657995,8.0,7.0,13.5
-223.64789,8.0,7.0,14.0
-223.641425,8.0,7.0,14.5
-223.63496,8.0,7.0,15.0
-223.63062000000002,8.0,7.0,15.5
-223.62628,8.0,7.0,16.0
-223.62406,8.0,7.0,16.5
-223.62184,8.0,7.0,17.0
-223.62144999999998,8.0,7.0,17.5
-223.62106,8.0,7.0,18.0
-223.62265,8.0,7.0,18.5
-223.62424,8.0,7.0,19.0
-222.15873499999998,8.0,7.5,0.0
-221.4149375,8.0,7.5,0.5
-220.67114,8.0,7.5,1.0
-220.8815525,8.0,7.5,1.5
-221.09196500000002,8.0,7.5,2.0
-222.0608925,8.0,7.5,2.5
-223.02982,8.0,7.5,3.0
-223.875915,8.0,7.5,3.5
-224.72201,8.0,7.5,4.0
-225.07765,8.0,7.5,4.5
-225.43329,8.0,7.5,5.0
-225.42041,8.0,7.5,5.5
-225.40753,8.0,7.5,6.0
-225.23023,8.0,7.5,6.5
-225.05293,8.0,7.5,7.0
-224.82144,8.0,7.5,7.5
-224.58995,8.0,7.5,8.0
-224.3870975,8.0,7.5,8.5
-224.184245,8.0,7.5,9.0
-224.05064,8.0,7.5,9.5
-223.917035,8.0,7.5,10.0
-223.84556750000002,8.0,7.5,10.5
-223.7741,8.0,7.5,11.0
-223.74059749999998,8.0,7.5,11.5
-223.70709499999998,8.0,7.5,12.0
-223.68911749999998,8.0,7.5,12.5
-223.67114,8.0,7.5,13.0
-223.66022500000003,8.0,7.5,13.5
-223.64931,8.0,7.5,14.0
-223.64234,8.0,7.5,14.5
-223.63537000000002,8.0,7.5,15.0
-223.63073500000002,8.0,7.5,15.5
-223.6261,8.0,7.5,16.0
-223.62378249999998,8.0,7.5,16.5
-223.621465,8.0,7.5,17.0
-223.62111,8.0,7.5,17.5
-223.620755,8.0,7.5,18.0
-223.62238,8.0,7.5,18.5
-223.624005,8.0,7.5,19.0
-220.71462,8.0,8.0,0.0
-219.58409,8.0,8.0,0.5
-218.45356,8.0,8.0,1.0
-218.75821000000002,8.0,8.0,1.5
-219.06286,8.0,8.0,2.0
-220.470645,8.0,8.0,2.5
-221.87843,8.0,8.0,3.0
-223.09654,8.0,8.0,3.5
-224.31465,8.0,8.0,4.0
-224.85327999999998,8.0,8.0,4.5
-225.39191,8.0,8.0,5.0
-225.43786,8.0,8.0,5.5
-225.48381,8.0,8.0,6.0
-225.31688,8.0,8.0,6.5
-225.14995,8.0,8.0,7.0
-224.91021999999998,8.0,8.0,7.5
-224.67049,8.0,8.0,8.0
-224.45232,8.0,8.0,8.5
-224.23415,8.0,8.0,9.0
-224.08793,8.0,8.0,9.5
-223.94171,8.0,8.0,10.0
-223.86363,8.0,8.0,10.5
-223.78555,8.0,8.0,11.0
-223.74923,8.0,8.0,11.5
-223.71291,8.0,8.0,12.0
-223.693545,8.0,8.0,12.5
-223.67418,8.0,8.0,13.0
-223.66245500000002,8.0,8.0,13.5
-223.65073,8.0,8.0,14.0
-223.643255,8.0,8.0,14.5
-223.63578,8.0,8.0,15.0
-223.63085,8.0,8.0,15.5
-223.62592,8.0,8.0,16.0
-223.62350500000002,8.0,8.0,16.5
-223.62109,8.0,8.0,17.0
-223.62077,8.0,8.0,17.5
-223.62045,8.0,8.0,18.0
-223.62211000000002,8.0,8.0,18.5
-223.62377,8.0,8.0,19.0
-220.12801000000002,8.0,8.5,0.0
-218.833235,8.0,8.5,0.5
-217.53846,8.0,8.5,1.0
-217.9070725,8.0,8.5,1.5
-218.275685,8.0,8.5,2.0
-219.88346,8.0,8.5,2.5
-221.49123500000002,8.0,8.5,3.0
-222.8476225,8.0,8.5,3.5
-224.20400999999998,8.0,8.5,4.0
-224.80162749999997,8.0,8.5,4.5
-225.399245,8.0,8.5,5.0
-225.46258,8.0,8.5,5.5
-225.525915,8.0,8.5,6.0
-225.35916,8.0,8.5,6.5
-225.192405,8.0,8.5,7.0
-224.94820249999998,8.0,8.5,7.5
-224.704,8.0,8.5,8.0
-224.47913749999998,8.0,8.5,8.5
-224.254275,8.0,8.5,9.0
-224.10285750000003,8.0,8.5,9.5
-223.95144,8.0,8.5,10.0
-223.87093000000002,8.0,8.5,10.5
-223.79041999999998,8.0,8.5,11.0
-223.75289750000002,8.0,8.5,11.5
-223.715375,8.0,8.5,12.0
-223.69538749999998,8.0,8.5,12.5
-223.67540000000002,8.0,8.5,13.0
-223.663315,8.0,8.5,13.5
